,Date,Text,Location,Person,Organization,siren
452,17/11/2023,"Furthermore, earlier today, the IDF identified fire from Lebanon launched toward an IDF post in the Har Dov area, that fell in an open area. No injuries were reported. In response, the IDF struck the source of the fire, and the launcher that fired.20:00Commanding Officer of the Southern Command in the Shifa Hospital: ""We see the presence of Hamas in all the hospitals, it is a definite, clear presence. They are cynically using these hospitals as we can see here in the heart of Shifa""","['Lebanon', 'Har Dov']",[],"['IDF', 'IDF', 'Southern Command', 'Shifa Hospital', 'Hamas', 'Shifa']",0
453,17/11/2023,"Today (Friday), the Commanding Officer of the Southern Command conducted a situational assessment in the Shifa hospital following the targeted operational activity of IDF troops.Attached is a sync of the Commanding Officer of the Southern Command, Maj. Gen. Yaron Finkelman above the tunnel shaft located in the Shifa Hospital: https://bit.ly/3R0T5r0Attached are related photos: https://IDFANC.activetrail.biz/ANC1711202369874512",[],['Yaron Finkelman'],"['Southern Command', 'Shifa hospital', 'Southern Command', 'Shifa Hospital']",0
454,17/11/2023,18:46IDF troops took over and destroyed a major weapon production post containing unique weapons belonging to the Islamic Jihad in Gaza.Full press release,['Gaza'],[],"['##IDF', 'Islamic Jihad']",0
455,17/11/2023,18:02Initial report - Sirens sounded in central Israel.,['central Israel'],[],[],1
456,17/11/2023,"17:35IDF troops identified a terrorist cell in the area of Gaza City. The terrorists, who attempted to flee the scene, were then pursued by soldiers on the ground. In parallel, the soldiers directed an IDF aircraft toward the terrorists, which then struck and eliminated the cell.17:18Over the last few hours, several launches toward the areas of Shomera, Shtula, and Manara in northern Israel were identified. The IDF struck the sources of the fire. Furthermore, an IDF fighter jet struck Hezbollah terrorist infrastructure.","['Gaza City', 'Shomera', 'Shtula', 'Manara', 'northern Israel']",[],"['##IDF', 'ID', 'IDF', 'IDF', 'Hezbollah']",0
457,17/11/2023,"In addition, earlier today (Friday), IDF soldiers who were operating in the area of Metula in northern Israel identified a drone that crossed from Lebanon to Israel. The soldiers tracked and intercepted the drone, which was suspected of carrying explosive materials.","['Metula', 'northern Israel', 'Lebanon', 'Israel']",[],['IDF'],0
458,17/11/2023,17:04Sirens sounding in southern Israel,['southern Israel'],[],[],1
459,17/11/2023,"16:31Exposed: Shoulder-fired missiles, mortar shells, and numerous weapons located inside a kindergarten and schools in GazaFull press release",['GazaFull'],[],[],0
460,17/11/2023,"13:44Following the report regarding sirens that sounded in Arab al-Aramashe and Adamit in northern Israel, a number of mortar shells launched from Lebanon toward Israel fell in open areas. The IDF is striking the source of the launch in Lebanon.","['al Aramasheit', 'northern Israel', 'Lebanon', 'Israel', 'Lebanon']",[],['IDF'],1
461,17/11/2023,"13:17Initial report - Sirens sounded in northern Israel.11:50A short while ago, IDF fighter jets struck several Hezbollah terror targets in Lebanon, including terrorist infrastructure, a weapons storage facility and a military structure. In addition, the IDF struck a terrorist cell identified in Lebanon in the area adjacent to Arab al-Aramshe.Furthermore, several launches toward the areas of Malkia and Manarain in northern Israel were identified. The IDF is responding with fire toward the sources of the launches.","['northern Israel', 'Lebanon', 'Lebanon', 'Arab al - Aramshe', 'Malkia', 'Manarain', 'northern Israel']",[],"['IDF', 'Hezbollah', 'IDF', 'IDF']",1
462,17/11/2023,"08:53IDF troops continued operating in Gaza overnight, the IAF struck numerous terrorist targets in Gaza; heavy-weight rockets and UAVs were located in an Islamic Jihad post in the northern Gaza StripIn addition, IDF troops conducted an activity inside a school in which Hamas terrorists were hiding. Full press release","['Gaza', 'Gaza', 'northern Gaza Strip']",[],"['##IDF', 'IAF', 'Islamic Jihad', 'IDF', 'Hamas']",0
463,17/11/2023,"07:22The body of IDF soldier Corporal Noa Marciano, who was abducted by the Hamas terrorist organization, was extracted by IDF troops from a structure adjacent to the Shifa Hospital in the Gaza Strip and was transferred to Israeli territory.Full press release","['Gaza Strip', 'Israeli territory']",['Noa Marciano'],"['IDF', 'Hamas', 'IDF', 'Shifa Hospital']",0
464,17/11/2023,07:03The Chief of the General Staff with troops inside the Gaza Strip: “We are close to dismantling the military system in the Northern Gaza Strip. As far as we are concerned – we will continue to other areas.”Attached is documentation of the IDF Chief of Staff with the troops in Gaza: https://bit.ly/3G08ZvEAttached is additional documentation: https://bit.ly/3ukcb2u,"['Gaza Strip', 'Northern Gaza Strip', 'Gaza']",[],['IDF'],0
465,16/11/2023,"23:12Please find attached the translated evening briefing of the IDF Spokesperson, RDML Daniel Hagari: https://www.idf.il/152037",[],['Daniel Hagari'],"['IDF', 'RDML']",0
466,16/11/2023,"22:11Earlier today (Thursday), IDF fighter jets struck a number of Hezbollah terror targets in Lebanon. Among the targets struck were a number of military posts operated by Hezbollah terrorists.",['Lebanon'],[],"['IDF', 'Hezbollah', 'Hezbollah']",0
467,16/11/2023,"In addition, earlier today, terrorists launched a number of anti-tank missiles from Lebanon toward IDF posts in the areas of Biranit and Rosh HaNikra in northern Israel. No injuries were reported. IDF soldiers struck with artillery fire toward the sources of the launches.","['Lebanon', 'Biranit', 'Rosh HaNikra', 'northern Israel']",[],"['IDF', 'IDF']",0
468,16/11/2023,"21:27IDF troops continue to operate and locate terror infrastructure used by Hamas in hospitals; In the Shifa Hospital, IDF troops found an operational tunnel shaft and a vehicle containing a large number of weaponsFull Press Release19:02First footage of the Commando Brigade fighting in Gaza: the soldiers conducted operational activity in Al-Shati in northern GazaFull press release17:31""We are hitting Hamas both on the ground and underground - We have hit thousands of terrorists already, and we will reach them all; The Israeli Air Force, as the strategic wing of the State of Israel, is prepared and operates throughout the Middle East, wherever it is needed - in every place.”","['Gaza', 'Gaza', 'Israel', 'Middle East']",[],"['##IDF', 'Hamas', 'Shifa Hospital', 'IDF', 'Commando Brigade', 'Al - Shati', 'Hamas', 'Israeli Air Force']",0
469,16/11/2023,"Attached is the video of the statement of the Commanding Officer of the Israeli Air Force, Maj. Gen. Tomer Bar: https://bit.ly/3MNFS2u",[],['Tomer Bar'],['Israeli Air Force'],0
470,16/11/2023,"Attached is the full statement of the Commanding Officer of the Israeli Air Force, Maj. Gen. Tomer Bar: https://idfanc.activetrail.biz/ANC1611202385276",[],['Tomer Bar'],['Israeli Air Force'],0
471,16/11/2023,"16:00Rockets in a Child’s Bed, Anti-tank Missiles in a Stroller; Terror Organizations in Gaza Continue Using Children as Cover for TerrorismFull press release15:42Following the initial report regarding sirens that sounded in the areas of Shtula and Even Menachem in northern Israel, a number of launches from Lebanon likely fell in open areas.","['Gaza', 'Shtula', 'Even Menachem', 'northern Israel', 'Lebanon']",[],[],1
472,16/11/2023,"In addition, anti-tank missiles were launched toward an IDF post in the area of Dovev in northern Israel. No injuries were reported.","['Dovev', 'northern Israel']",[],['IDF'],0
473,16/11/2023,"In response, the IDF is currently striking with artillery fire toward Lebanon.",['Lebanon'],[],['IDF'],0
474,16/11/2023,"14:35Initial report - Sirens sounded in northern Israel.14:34During operational activity by the Paratrooper Brigade in the Sheikh Ejalin area, IDF soldiers engaged in battle with Hamas terrorists who had opened fire toward soldiers of the 202nd Battalion. During the battle, SSGT Yehonatan Yitzhak Samo and two other soldiers were injured. The soldiers initiated contact, fired at the terrorists and directed tank fire in coordination with an aerial strike.","['northern Israel', 'Sheikh Ejalin area']",['Yehonatan Yitzhak Samo'],"['IDF', 'Hamas', '202nd Battalion']",1
475,16/11/2023,Staff Sergeant Yehonatan Yitzchak Samo was injured in the battle on November 8th and later succumbed to his wounds on November 11th.,[],['Yehonatan Yitzchak Samo'],[],0
476,16/11/2023,"Attached is footage of the paratroopers engaging in battle with the Hamas terrorists, and the strike that eliminated the terrorists:https://bit.ly/3QJTFrI",[],[],['Hamas'],0
477,16/11/2023,"13:50A short while ago, IDF soldiers struck a terrorist cell in Lebanon that attempted to launch anti-tank missiles toward Israeli territory.","['Lebanon', 'Israeli territory']",[],['IDF'],0
478,16/11/2023,"In addition, terrorists attempted to carry out a number of launches toward the area of Misgav Am in northern Israel, as well as IDF posts in the areas of Metula and Yiftah. No injuries were reported.","['Misgav Am', 'northern Israel', 'Metula', 'Yiftah']",[],[],0
479,16/11/2023,"In response, IDF soldiers are striking with artillery fire toward the sources of the launches.",[],[],['IDF'],0
480,16/11/2023,"11:50A short while ago, IDF fighter jets carried out strikes on Hezbollah terror targets in Lebanon. The targets included a number of military posts from which Hezbollah terrorists operated. In addition, a short while ago, IDF soldiers struck a terrorist who was operating in Lebanese territory, adjacent to the area of Shlomi in northern Israel.","['Lebanon', 'Lebanese territory', 'Shlomi', 'northern Israel']",[],"['IDF', 'Hezbollah', 'Hezbollah', 'IDF']",0
481,16/11/2023,11:31Soldiers of the 188th Brigade and Flotilla 13 have gained operational control of the Gaza harborFull press release ,['Gaza'],[],"['188th Brigade', 'Fl', '##otilla 13']",0
482,16/11/2023,"08:21Ismail Haniyeh's residence was struck as IDF troops continue to operate in the Gaza Strip.Overnight, IDF fighter jets struck the residence of Ismail Haniyeh, the Head of Hamas’ Political Bureau, which was used as terrorist infrastructure and often served as a meeting point for Hamas' senior leaders to direct terror attacks against Israeli civilians and IDF soldiers. During the takeover of the Shati camp, IDF troops located and destroyed a Hamas naval forces weapons cache, containing diving gear, explosive devices, and weapons. IDF troops also struck terrorists and located weapons including explosive belts, explosive barrels, RPGs, anti-tank missiles, comms equipment, and intelligence documents. Attached is a video of the strike on Ismail Haniyeh's residence which contained terror infrastructure: https://bit.ly/3ufmqVLAttached is a video of IDF troops operational activity: https://bit.ly/3SJEwthAttached are photos of the weapons located: https://IDFANC.activetrail.biz/ANC161120239786451","['Gaza Strip', 'Shati camp']","['##smail Haniyeh', 'Ismail Haniyeh', 'Ismail Haniyeh']","['IDF', 'IDF', 'Hamas', 'Political Bureau', 'Hamas', 'IDF', 'IDF', 'Hamas', 'IDF', 'IDF']",0
